,Sale_Price,Longitude,Latitude,Neighborhood,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add,Bedroom_AbvGr,Bath_AbvGr,Branch_Number,Distance_m
795,139500,-93.6641939,42.0246851,Edwards,4235,TwnhsE,Average,5,1049,FALSE,TRUE,Normal,1984,1984,2,2,Branch_3,6906.241592
796,131000,-93.66104,42.0247212,Edwards,11409,OneFam,Below_Average,8,1716,TRUE,TRUE,Normal,1949,2008,3,2,Branch_3,6646.923042
797,105000,-93.661005,42.023548,Edwards,9060,OneFam,Average,6,1258,TRUE,TRUE,Normal,1939,1950,2,1,Branch_3,6663.341038
798,108000,-93.659855,42.022754,Edwards,9084,OneFam,Average,7,1510,TRUE,TRUE,Normal,1940,1950,4,1,Branch_3,6583.975963
799,162000,-93.684708,42.034183,Sawyer_West,10778,OneFam,Above_Average,4,1061,FALSE,TRUE,Normal,1990,1991,1,2,Branch_3,8543.858662
800,156500,-93.685733,42.033714,Sawyer_West,19255,OneFam,Average,5,1338,FALSE,TRUE,Normal,1983,1983,2,2,Branch_3,8628.103842
801,316600,-93.685986,42.0318449,Sawyer_West,12327,OneFam,Very_Good,5,2132,TRUE,TRUE,Normal,1983,2009,1,2,Branch_3,8649.698556
802,271900,-93.68341,42.03254,Sawyer_West,14684,OneFam,Good,7,2196,FALSE,TRUE,Normal,1990,1991,3,2,Branch_3,8435.565906
803,213000,-93.681063,42.030625,Sawyer_West,9317,OneFam,Average,7,1775,TRUE,TRUE,Normal,1993,1993,3,3,Branch_3,8245.330056
804,239900,-93.682025,42.030623,Sawyer_West,10560,OneFam,Average,8,1879,TRUE,TRUE,Normal,1993,1994,3,3,Branch_3,8324.960364
805,239500,-93.682176,42.030678,Sawyer_West,9828,OneFam,Average,8,2020,TRUE,TRUE,Normal,1995,1995,3,3,Branch_3,8337.265759
806,131000,-93.679789,42.03252,Sawyer_West,26400,OneFam,Good,7,2016,TRUE,TRUE,Normal,1880,2007,4,1,Branch_3,8135.737078
815,269500,-93.679856,42.030531,Sawyer_West,11855,Duplex,Average,8,2787,TRUE,TRUE,Normal,2000,2000,6,6,Branch_3,8145.776796
816,269500,-93.6791251,42.0310946,Sawyer_West,7939,Duplex,Average,8,2787,TRUE,TRUE,Normal,2000,2000,6,6,Branch_3,8083.390611
817,269500,-93.679181,42.0309301,Sawyer_West,7976,Duplex,Average,8,2787,TRUE,TRUE,Normal,2000,2000,6,6,Branch_3,8088.520737
818,323262,-93.687067,42.026626,College_Creek,10933,OneFam,Average,8,1680,FALSE,TRUE,Partial,2009,2009,1,2,Branch_3,8767.062841
819,297000,-93.688859,42.026482,College_Creek,10637,OneFam,Average,7,1718,FALSE,TRUE,Normal,2007,2008,3,2,Branch_3,8916.278637
820,295493,-93.688993,42.026414,College_Creek,10226,OneFam,Average,8,1630,FALSE,TRUE,Normal,2008,2008,3,2,Branch_3,8927.957146
821,332000,-93.689091,42.026372,College_Creek,10816,OneFam,Average,8,1720,FALSE,TRUE,Normal,2008,2008,3,2,Branch_3,8936.430217
822,239900,-93.690266,42.025707,College_Creek,9178,OneFam,Average,6,1468,FALSE,TRUE,Normal,2008,2008,3,2,Branch_3,9039.752594
823,212000,-93.690971,42.025293,College_Creek,10769,OneFam,Average,7,1768,TRUE,TRUE,Normal,2007,2007,3,3,Branch_3,9102.128115
824,272500,-93.690364,42.025577,College_Creek,11422,OneFam,Average,7,1838,FALSE,TRUE,Normal,2007,2008,3,2,Branch_3,9049.1446
825,239000,-93.689072,42.024628,College_Creek,11923,OneFam,Average,7,1800,FALSE,TRUE,Normal,2007,2007,2,2,Branch_3,8952.963485
827,200000,-93.691433,42.024613,College_Creek,6762,OneFam,Average,6,1290,FALSE,TRUE,Normal,2007,2007,2,2,Branch_3,9147.627376
828,221800,-93.69157,42.024765,College_Creek,10324,OneFam,Average,5,1254,FALSE,TRUE,Normal,2008,2008,2,2,Branch_3,9157.206958
829,194500,-93.690111,42.024327,College_Creek,7314,OneFam,Average,6,1232,FALSE,TRUE,Normal,2007,2007,2,2,Branch_3,9042.059743
830,237000,-93.689066,42.024399,College_Creek,11645,OneFam,Average,7,1498,FALSE,TRUE,Normal,2005,2006,3,2,Branch_3,8955.154769
831,173000,-93.689081,42.02322,College_Creek,11646,OneFam,Average,7,1422,TRUE,TRUE,Normal,2005,2006,3,3,Branch_3,8971.343011
832,275000,-93.685125,42.029772,Sawyer_West,12800,OneFam,Average,5,1644,FALSE,TRUE,Normal,1989,1989,2,2,Branch_3,8585.000631
833,233500,-93.679297,42.02792,Clear_Creek,16698,OneFam,Average,7,1759,TRUE,TRUE,Normal,1992,1993,3,3,Branch_3,8114.571983
835,152000,-93.691883,42.021171,College_Creek,12464,OneFam,Average,6,1040,FALSE,TRUE,Normal,1996,1996,3,1,Branch_3,9231.441794
836,143000,-93.692135,42.021176,College_Creek,9757,OneFam,Good,5,990,FALSE,TRUE,Normal,1994,1994,3,1,Branch_3,9252.021247
837,231500,-93.688372,42.021207,College_Creek,15426,OneFam,Average,7,1764,TRUE,TRUE,Normal,1997,1997,3,3,Branch_3,8943.130813
838,212000,-93.690401,42.020817,College_Creek,10667,OneFam,Above_Average,6,1661,TRUE,TRUE,Normal,1996,1996,3,3,Branch_3,9115.735961
839,207000,-93.691355,42.019784,College_Creek,14753,OneFam,Average,5,1463,FALSE,TRUE,Normal,1998,1998,3,2,Branch_3,9211.501963
840,145000,-93.691585,42.018996,College_Creek,10859,OneFam,Average,6,1097,FALSE,TRUE,Normal,1994,1995,3,2,Branch_3,9244.659579
841,138000,-93.6928668,42.0197228,College_Creek,8072,OneFam,Average,5,990,FALSE,TRUE,Normal,1994,1995,3,1,Branch_3,9336.20513
842,197900,-93.690548,42.018597,College_Creek,10400,OneFam,Average,6,1779,TRUE,TRUE,Normal,1998,1998,3,3,Branch_3,9167.653138
843,204000,-93.690324,42.017569,College_Creek,10335,OneFam,Average,6,1501,FALSE,TRUE,Normal,1999,1999,3,2,Branch_3,9170.076088
844,192000,-93.691667,42.016903,College_Creek,9017,OneFam,Average,6,1431,FALSE,TRUE,Normal,1999,1999,3,2,Branch_3,9293.342276
845,200000,-93.688383,42.018667,College_Creek,8750,OneFam,Average,7,1772,TRUE,TRUE,Normal,1998,1998,3,3,Branch_3,8989.766598
846,195000,-93.689431,42.016862,College_Creek,8935,OneFam,Average,7,1660,TRUE,TRUE,Normal,2002,2002,3,3,Branch_3,9112.574105
847,227000,-93.691175,42.016399,College_Creek,9808,OneFam,Average,6,1573,FALSE,TRUE,Normal,2002,2002,3,2,Branch_3,9264.354973
848,230000,-93.689438,42.01571,College_Creek,12420,OneFam,Average,6,1840,TRUE,TRUE,Normal,2001,2001,3,3,Branch_3,9139.210541
849,187100,-93.689942,42.016551,College_Creek,16285,OneFam,Average,6,1430,FALSE,TRUE,Normal,2001,2002,3,2,Branch_3,9160.911337
850,203000,-93.691672,42.01613,College_Creek,10739,OneFam,Average,6,1444,FALSE,TRUE,Normal,2002,2001,3,2,Branch_3,9310.675313
852,124000,-93.686916,42.021384,College_Creek,8430,OneFam,Average,5,1040,FALSE,FALSE,Normal,1978,1978,3,2,Branch_3,8820.960945
853,140000,-93.687212,42.020087,College_Creek,16269,OneFam,Average,5,907,FALSE,TRUE,Normal,1978,1978,3,1,Branch_3,8867.41297
854,134900,-93.687219,42.019184,College_Creek,6950,OneFam,Good,5,914,FALSE,TRUE,Normal,1979,1979,2,1,Branch_3,8884.787122
855,150500,-93.685068,42.019697,College_Creek,8800,OneFam,Good,5,1040,FALSE,TRUE,Normal,1977,2008,3,2,Branch_3,8699.494996
856,136500,-93.684887,42.019548,College_Creek,7000,OneFam,Very_Good,6,864,FALSE,TRUE,Normal,1978,2005,3,1,Branch_3,8687.557969
857,143500,-93.684954,42.019691,College_Creek,9286,OneFam,Good,5,1268,FALSE,TRUE,Normal,1977,1989,3,2,Branch_3,8690.304211
858,133500,-93.683157,42.020666,College_Creek,15523,OneFam,Above_Average,5,864,FALSE,TRUE,Normal,1972,1972,3,1,Branch_3,8525.582924
859,123000,-93.683159,42.020991,College_Creek,7200,OneFam,Average,6,894,FALSE,TRUE,Normal,1972,1972,2,1,Branch_3,8520.01132
860,133900,-93.68317,42.021788,College_Creek,7200,OneFam,Very_Good,5,768,FALSE,TRUE,Normal,1972,2003,2,1,Branch_3,8507.480429
861,133000,-93.68351,42.020843,College_Creek,8445,OneFam,Good,5,768,FALSE,TRUE,Normal,1972,2007,2,1,Branch_3,8551.308506
862,250000,-93.687819,42.017109,College_Creek,11664,OneFam,Average,6,1611,FALSE,TRUE,Normal,2002,2002,3,2,Branch_3,8976.266014
863,254750,-93.686218,42.018722,College_Creek,12334,OneFam,Average,8,2184,TRUE,TRUE,Normal,2003,2003,4,3,Branch_3,8812.244725
864,236500,-93.68269,42.018847,College_Creek,11838,OneFam,Average,7,1788,FALSE,TRUE,Normal,2001,2001,3,2,Branch_3,8522.404857
865,261500,-93.682623,42.01877,College_Creek,11885,OneFam,Average,7,1872,TRUE,TRUE,Normal,2001,2001,3,3,Branch_3,8518.535864
866,313000,-93.682983,42.018703,College_Creek,11050,OneFam,Average,8,2153,TRUE,TRUE,Normal,2000,2000,3,3,Branch_3,8549.217067
867,198500,-93.686744,42.016973,College_Creek,8749,OneFam,Average,6,1725,TRUE,TRUE,Normal,2002,2002,3,3,Branch_3,8892.002125
868,211000,-93.685673,42.016978,College_Creek,11250,OneFam,Average,6,1870,TRUE,TRUE,Normal,2001,2001,3,3,Branch_3,8804.998929
869,220000,-93.67915,42.0181479,College_Creek,15750,OneFam,Average,5,1513,FALSE,TRUE,Normal,1999,2000,2,2,Branch_3,8249.614008
870,203000,-93.680706,42.018875,College_Creek,11883,OneFam,Average,6,1504,FALSE,TRUE,Normal,1996,1996,3,2,Branch_3,8360.374563
871,279500,-93.681109,42.018866,College_Creek,12782,OneFam,Average,7,1828,FALSE,TRUE,Normal,2002,2003,3,2,Branch_3,8393.348585
872,210000,-93.681343,42.018006,College_Creek,8750,OneFam,Average,7,1417,FALSE,TRUE,Normal,1997,1998,3,2,Branch_3,8430.758556
873,219500,-93.681411,42.017856,College_Creek,9375,OneFam,Average,8,2034,TRUE,TRUE,Normal,1997,1998,3,3,Branch_3,8439.588397
874,191000,-93.680782,42.017856,College_Creek,8750,OneFam,Average,7,1716,TRUE,TRUE,Normal,1996,1996,2,3,Branch_3,8388.543965
875,178000,-93.68218,42.016819,College_Creek,9100,OneFam,Average,6,1212,FALSE,TRUE,Normal,2001,2001,3,2,Branch_3,8525.574908
876,213000,-93.68167,42.016797,College_Creek,9750,OneFam,Average,6,1630,FALSE,TRUE,Normal,2000,2001,3,2,Branch_3,8484.806834
877,144000,-93.681297,42.016274,College_Creek,4435,TwnhsE,Average,4,848,FALSE,TRUE,Normal,2003,2004,1,1,Branch_3,8467.188072
878,140000,-93.681439,42.016271,College_Creek,4435,TwnhsE,Average,4,848,FALSE,TRUE,Normal,2003,2003,1,1,Branch_3,8478.736155
879,293200,-93.684115,42.016468,College_Creek,10200,OneFam,Average,7,1602,FALSE,TRUE,Normal,2007,2007,3,2,Branch_3,8690.468472
880,190000,-93.685333,42.013957,College_Creek,9313,OneFam,Average,7,1728,TRUE,TRUE,Normal,2004,2004,3,3,Branch_3,8851.644211
881,190000,-93.686051,42.014054,College_Creek,8487,OneFam,Average,6,1500,FALSE,TRUE,Normal,2004,2004,3,2,Branch_3,8906.847911
882,173500,-93.684536,42.013512,College_Creek,8633,OneFam,Average,7,1476,TRUE,TRUE,Normal,2005,2005,3,3,Branch_3,8799.598217
883,170000,-93.6843,42.013392,College_Creek,11069,OneFam,Average,6,1396,TRUE,TRUE,Normal,2007,2007,3,3,Branch_3,8783.951518
884,108000,-93.678305,42.020123,Edwards,8777,OneFam,Average,5,1126,FALSE,TRUE,Normal,1949,2003,2,2,Branch_3,8139.608536
885,167000,-93.677407,42.021246,Edwards,9937,OneFam,Good,7,1486,FALSE,TRUE,Normal,1964,1999,3,1,Branch_3,8045.197415
886,100000,-93.676372,42.021219,Edwards,8877,OneFam,Above_Average,3,816,FALSE,TRUE,Normal,1938,1958,2,1,Branch_3,7961.119423
887,198500,-93.672234,42.018988,Edwards,7301,OneFam,Average,7,1922,TRUE,TRUE,Normal,2003,2003,4,3,Branch_3,7669.734107
888,159500,-93.6755239,42.0186549,Edwards,7950,OneFam,Above_Average,6,1426,TRUE,TRUE,Normal,1977,1977,3,2,Branch_3,7944.082966
889,127000,-93.6739723,42.0196717,Edwards,10682,OneFam,Above_Average,7,1149,FALSE,TRUE,Normal,1960,1971,3,1,Branch_3,7795.976587
891,320000,-93.676608,42.017026,Edwards,13286,OneFam,Average,8,1698,FALSE,TRUE,Normal,2007,2008,3,2,Branch_3,8069.940992
892,145500,-93.669952,42.01896,Edwards,3675,TwnhsE,Average,5,1072,FALSE,TRUE,Normal,2005,2006,2,1,Branch_3,7485.40843
893,118000,-93.664779,42.022478,Edwards,9405,OneFam,Excellent,4,698,FALSE,FALSE,Normal,1947,2008,2,1,Branch_3,6991.06369
894,85000,-93.666315,42.019423,Edwards,6410,OneFam,Average,5,876,FALSE,TRUE,Normal,1959,1959,3,1,Branch_3,7180.07873
895,120000,-93.664685,42.020321,Edwards,11767,OneFam,Average,6,1368,FALSE,TRUE,Normal,1950,1950,3,1,Branch_3,7027.470981
896,98000,-93.6644556,42.0217997,Edwards,8405,OneFam,Fair,9,1529,TRUE,TRUE,Normal,1945,1950,4,2,Branch_3,6977.700677
897,99900,-93.659191,42.021496,Edwards,4060,OneFam,Very_Good,4,864,FALSE,FALSE,Normal,1922,1950,2,1,Branch_3,6555.615391
898,82000,-93.664812,42.019004,Edwards,10206,OneFam,Fair,4,944,FALSE,TRUE,Normal,1952,1952,2,1,Branch_3,7068.511731
899,119900,-93.6644024,42.01822,Edwards,10926,Duplex,Average,10,1678,FALSE,FALSE,Normal,1959,1959,6,2,Branch_3,7055.179913
900,103500,-93.664336,42.019381,Edwards,11767,OneFam,Average,7,1560,FALSE,TRUE,Normal,1956,1956,2,1,Branch_3,7020.913991
902,110000,-93.657963,42.022092,Edwards,12354,OneFam,Very_Good,7,1196,TRUE,TRUE,Normal,1920,2000,3,1,Branch_3,6443.114701
903,122000,-93.656664,42.022088,Edwards,8212,OneFam,Above_Average,6,1298,TRUE,TRUE,Normal,1941,1950,3,1,Branch_3,6337.564952
904,117000,-93.655674,42.022091,Edwards,10998,OneFam,Average,6,1604,TRUE,TRUE,Normal,1941,1960,3,2,Branch_3,6257.039139
907,60000,-93.651786,42.017564,South_and_West_of_Iowa_State_University,8400,OneFam,Average,3,438,FALSE,TRUE,Normal,1920,1950,1,1,Branch_4,6063.965513
908,139500,-93.64857,42.016921,South_and_West_of_Iowa_State_University,9900,OneFam,Good,7,1489,TRUE,TRUE,Normal,1940,1950,3,2,Branch_4,5830.410505
909,197000,-93.651669,42.016182,South_and_West_of_Iowa_State_University,15863,OneFam,Fair,12,3082,TRUE,TRUE,Normal,1920,1970,5,3,Branch_4,6099.902975
910,105000,-93.646555,42.019094,South_and_West_of_Iowa_State_University,5707,OneFam,Above_Average,6,1242,TRUE,TRUE,Normal,1935,1950,3,2,Branch_4,5600.478331
911,135000,-93.648414,42.018931,South_and_West_of_Iowa_State_University,7804,OneFam,Fair,7,1981,TRUE,TRUE,Normal,1928,1950,4,2,Branch_4,5753.531772
912,147500,-93.646655,42.017889,Crawford,8574,OneFam,Very_Good,6,1232,FALSE,TRUE,Normal,1916,2000,3,1,Branch_4,5646.748013
913,137450,-93.648429,42.017835,South_and_West_of_Iowa_State_University,6171,OneFam,Above_Average,7,1608,TRUE,TRUE,Normal,1925,1990,3,3,Branch_4,5788.955658
914,155000,-93.6459433,42.0189256,South_and_West_of_Iowa_State_University,7200,OneFam,Excellent,6,1135,TRUE,TRUE,Normal,1936,2007,3,1,Branch_4,5557.024008
915,177000,-93.646881,42.016943,Crawford,7558,OneFam,Above_Average,9,1913,TRUE,TRUE,Normal,1928,1950,3,2,Branch_4,5696.62752
916,145000,-93.648419,42.016835,South_and_West_of_Iowa_State_University,6292,OneFam,Good,6,1477,TRUE,TRUE,Normal,1928,1950,3,2,Branch_4,5821.443284
917,137000,-93.644704,42.016957,Crawford,7155,OneFam,Very_Good,6,1228,TRUE,TRUE,Normal,1918,1990,3,1,Branch_4,5525.151927
918,234000,-93.644636,42.016067,Crawford,10918,OneFam,Excellent,9,2080,TRUE,TRUE,Normal,1926,2004,3,2,Branch_4,5552.505114
919,205000,-93.6428055,42.0191252,Crawford,13680,OneFam,Above_Average,6,1567,TRUE,TRUE,Normal,1940,1950,2,2,Branch_4,5301.63478
920,177500,-93.6397,42.019181,Crawford,7500,OneFam,Good,7,1494,TRUE,TRUE,Normal,1942,1950,3,1,Branch_4,5054.176704
921,160000,-93.642371,42.018707,Crawford,9600,OneFam,Good,7,1308,TRUE,TRUE,Normal,1940,1950,2,2,Branch_4,5280.977275
922,155000,-93.64012,42.017583,Crawford,14680,OneFam,Below_Average,5,1273,FALSE,TRUE,Normal,1960,1960,2,1,Branch_4,5143.629536
923,163500,-93.640592,42.017574,Crawford,13360,OneFam,Good,5,964,FALSE,TRUE,Normal,1921,2006,2,1,Branch_4,5180.844028
924,154900,-93.644295,42.016684,Crawford,7681,OneFam,Above_Average,7,1343,TRUE,TRUE,Normal,1921,1950,3,2,Branch_4,5503.000184
925,205000,-93.6439975,42.0158534,Crawford,8145,Duplex,Above_Average,13,2480,TRUE,TRUE,Normal,1940,1950,5,3,Branch_4,5510.920458
927,174500,-93.642945,42.014688,Crawford,12000,OneFam,Good,7,1564,TRUE,TRUE,Normal,1941,1950,3,2,Branch_4,5475.916263
928,193000,-93.642885,42.013169,Crawford,13339,OneFam,Above_Average,6,1561,FALSE,TRUE,Normal,1960,1960,3,2,Branch_4,5536.208117
929,158000,-93.640762,42.014943,Crawford,15600,OneFam,Good,7,1523,TRUE,TRUE,Normal,1949,2005,3,2,Branch_4,5297.659254
931,224000,-93.639407,42.0125,Crawford,17500,OneFam,Average,6,1906,FALSE,TRUE,Normal,1954,1954,3,2,Branch_4,5304.567915
932,115000,-93.645743,42.009489,Blueste,1733,Twnhs,Above_Average,5,1032,TRUE,TRUE,Normal,1980,1980,2,1,Branch_4,5922.648426
933,137000,-93.645743,42.009489,Blueste,1488,TwnhsE,Above_Average,5,1229,TRUE,TRUE,Normal,1980,1992,2,2,Branch_4,5922.648426
934,121000,-93.645743,42.009489,Blueste,1612,Twnhs,Above_Average,5,1229,TRUE,TRUE,Normal,1980,1980,2,2,Branch_4,5922.648426
935,124000,-93.645743,42.009489,Blueste,1300,TwnhsE,Above_Average,5,1229,TRUE,TRUE,Normal,1980,1980,2,2,Branch_4,5922.648426
936,208000,-93.644864,42.010636,Crawford,13607,OneFam,Above_Average,6,1982,TRUE,TRUE,Normal,1986,1986,3,3,Branch_4,5801.71729
937,315000,-93.643539,42.01141,Crawford,17597,OneFam,Excellent,7,2365,FALSE,TRUE,Normal,1971,2009,3,2,Branch_4,5665.808246
938,222000,-93.643947,42.009134,Crawford,21695,OneFam,Excellent,5,1680,FALSE,TRUE,Normal,1988,2007,3,2,Branch_4,5807.359516
939,147000,-93.62529,42.022721,Iowa_DOT_and_Rail_Road,10690,OneFam,Good,6,1344,TRUE,TRUE,Normal,1920,1997,3,1,Branch_4,3797.670238
940,123000,-93.626839,42.021425,Iowa_DOT_and_Rail_Road,8660,OneFam,Above_Average,11,2168,TRUE,TRUE,Normal,1900,1993,5,2,Branch_4,3964.483102
941,78000,-93.625299,42.021596,Iowa_DOT_and_Rail_Road,6402,OneFam,Average,6,1192,TRUE,TRUE,Normal,1920,1950,3,1,Branch_4,3837.72855
943,75000,-93.615395,42.020002,Iowa_DOT_and_Rail_Road,10200,OneFam,Above_Average,4,572,FALSE,TRUE,Normal,1925,1950,2,1,Branch_4,3152.088481
944,230000,-93.6165709,42.008683,Crawford,3843,TwnhsE,Average,5,1648,FALSE,TRUE,Partial,2007,2008,2,2,Branch_4,3961.857758
945,57625,-93.588227,42.0183,Iowa_DOT_and_Rail_Road,21780,OneFam,Below_Average,4,810,FALSE,TRUE,Normal,1910,1950,1,1,Branch_4,1721.33179
946,251000,-93.606944,41.996888,Mitchell,10125,OneFam,Average,7,2052,TRUE,TRUE,Normal,2000,2001,3,3,Branch_4,4526.863281
948,240000,-93.607055,41.997119,Mitchell,12118,OneFam,Average,7,1710,FALSE,TRUE,Normal,2004,2005,3,2,Branch_4,4508.461297
949,215000,-93.603717,41.99539,Mitchell,12209,OneFam,Average,7,1961,TRUE,TRUE,Normal,2001,2002,3,3,Branch_4,4560.783694
950,156450,-93.604716,41.997067,Mitchell,9750,OneFam,Above_Average,5,926,FALSE,TRUE,Normal,1977,1977,2,1,Branch_4,4426.168986
951,173000,-93.604491,41.997069,Mitchell,9360,OneFam,Good,5,1287,FALSE,TRUE,Normal,1977,1977,2,2,Branch_4,4417.918232
952,126000,-93.604519,41.996919,Mitchell,10125,Duplex,Average,8,1734,TRUE,TRUE,Normal,1977,1977,4,2,Branch_4,4433.959994
953,173000,-93.602356,41.995905,Mitchell,9947,OneFam,Average,6,1217,FALSE,TRUE,Normal,1990,1991,3,2,Branch_4,4463.741037
956,375000,-93.652119,42.00138,Timberland,215245,OneFam,Average,8,2036,FALSE,TRUE,Normal,1965,1965,3,2,Branch_4,6818.147702
957,315500,-93.65315,41.995027,Timberland,12898,OneFam,Average,6,1620,FALSE,TRUE,Normal,2007,2008,2,2,Branch_4,7276.460521
958,224500,-93.651832,41.995058,Timberland,13159,OneFam,Average,6,1692,TRUE,TRUE,Partial,2009,2009,3,3,Branch_4,7185.726524
959,410000,-93.651867,41.993759,Timberland,13438,OneFam,Average,9,2036,FALSE,TRUE,Normal,2008,2008,3,2,Branch_4,7273.598521
960,316500,-93.653039,41.994727,Timberland,14463,OneFam,Average,7,1641,FALSE,TRUE,Normal,2008,2008,3,2,Branch_4,7288.351247
961,201000,-93.650453,41.994695,Timberland,8925,OneFam,Average,7,1466,FALSE,TRUE,Normal,2007,2007,3,2,Branch_4,7117.516019
962,175000,-93.646455,41.997684,Timberland,11457,OneFam,Average,6,1412,FALSE,TRUE,Normal,1988,1988,3,2,Branch_4,6653.857259
963,204000,-93.644884,41.998952,Timberland,9839,OneFam,Very_Good,7,2237,TRUE,TRUE,Normal,1980,2006,3,3,Branch_4,6465.801685
964,213500,-93.6446004,41.9981656,Timberland,14419,OneFam,Average,7,1479,FALSE,TRUE,Normal,1987,1989,3,3,Branch_4,6498.368025
965,220000,-93.646793,41.996327,Timberland,6853,OneFam,Average,6,1296,FALSE,TRUE,Normal,2001,2002,2,2,Branch_4,6766.138626
967,315000,-93.646816,41.995359,Timberland,14601,OneFam,Average,8,1838,FALSE,TRUE,Normal,2006,2006,2,2,Branch_4,6832.901752
968,425000,-93.651703,41.992964,Timberland,12633,OneFam,Average,7,1978,FALSE,TRUE,Normal,2007,2007,2,2,Branch_4,7316.052509
969,139500,-93.6042638,41.9935397,Mitchell,12518,OneFam,Good,6,1008,FALSE,TRUE,Normal,1968,1968,3,1,Branch_4,4767.329702
970,115000,-93.608359,41.992193,Mitchell,21750,OneFam,Below_Average,9,1771,FALSE,TRUE,Normal,1960,2006,3,1,Branch_4,5045.018147
971,162000,-93.608196,41.993128,Mitchell,4500,TwnhsE,Average,5,1204,FALSE,TRUE,Normal,1998,1998,2,2,Branch_4,4945.935064
972,165000,-93.60821,41.992122,Mitchell,4500,TwnhsE,Average,5,1224,FALSE,TRUE,Normal,1999,1999,2,2,Branch_4,5046.686072
973,91000,-93.604252,41.991786,Meadow_Village,1596,Twnhs,Average,5,988,TRUE,TRUE,Normal,1973,1973,2,1,Branch_4,4946.532863
974,130000,-93.604218,41.992919,Mitchell,9858,OneFam,Above_Average,5,874,FALSE,TRUE,Normal,1968,1968,3,1,Branch_4,4829.276406
975,86000,-93.603479,41.992185,Meadow_Village,1526,Twnhs,Very_Good,3,630,FALSE,TRUE,Normal,1970,2002,1,1,Branch_4,4881.375967
976,160000,-93.600636,41.9928219,Mitchell,13383,OneFam,Average,7,1404,FALSE,TRUE,Normal,1969,2000,3,2,Branch_4,4731.958831
977,80000,-93.603111,41.99217,Meadow_Village,1477,TwnhsE,Below_Average,3,630,FALSE,TRUE,Normal,1970,1970,1,1,Branch_4,4871.661106
978,97000,-93.601975,41.992539,Meadow_Village,1533,Twnhs,Above_Average,6,1344,TRUE,FALSE,Normal,1970,2008,3,2,Branch_4,4799.567708
979,88000,-93.60176,41.991786,Meadow_Village,2217,TwnhsE,Below_Average,6,1092,TRUE,TRUE,Normal,1970,1970,3,2,Branch_4,4871.77509
980,131900,-93.601127,41.991365,Mitchell,7689,OneFam,Very_Good,4,796,FALSE,TRUE,Normal,1972,1972,2,1,Branch_4,4898.100256
981,131250,-93.606688,41.987535,Mitchell,7706,OneFam,Average,5,1091,FALSE,TRUE,Normal,1993,1996,2,1,Branch_4,5459.996915
982,165500,-93.604928,41.988776,Mitchell,9101,OneFam,Above_Average,4,1110,FALSE,TRUE,Normal,1978,1978,1,1,Branch_4,5277.593671
983,112000,-93.603867,41.988222,Mitchell,8780,OneFam,Average,5,833,FALSE,FALSE,Normal,1985,1985,3,1,Branch_4,5303.602614
984,149000,-93.602777,41.987659,Mitchell,7669,OneFam,Above_Average,5,883,FALSE,TRUE,Normal,1992,1993,2,1,Branch_4,5331.79414
985,143000,-93.609453,41.986502,Mitchell,14115,OneFam,Average,5,1362,TRUE,TRUE,Normal,1993,1995,1,2,Branch_4,5655.938892
986,130000,-93.606925,41.986509,Mitchell,10429,OneFam,Average,6,1287,TRUE,TRUE,Normal,1992,1992,3,2,Branch_4,5572.892769
987,196000,-93.599866,41.991493,Mitchell,9819,OneFam,Average,5,1567,FALSE,TRUE,Normal,1977,1977,2,2,Branch_4,4850.997537
988,173000,-93.600191,41.99095,Mitchell,10457,OneFam,Good,7,1632,TRUE,TRUE,Normal,1969,1969,4,2,Branch_4,4916.711877
989,176500,-93.6188286,42.0525525,North_Ames,11029,OneFam,Very_Good,6,1414,FALSE,TRUE,Normal,1958,2002,3,1,Branch_2,3776.132155
990,237500,-93.6163289,42.051446,North_Ames,12925,OneFam,Good,7,2117,FALSE,TRUE,Normal,1970,1970,4,3,Branch_2,3536.225034
991,206900,-93.617424,42.049587,North_Ames,11075,OneFam,Average,9,2112,TRUE,TRUE,Normal,1969,1969,4,3,Branch_2,3497.279115
992,187500,-93.639062,42.05996,Gilbert,8702,OneFam,Average,7,1604,TRUE,TRUE,Normal,1997,1998,3,3,Branch_1,5626.86132
993,165000,-93.637796,42.061231,Gilbert,8139,OneFam,Average,7,1470,TRUE,TRUE,Normal,1995,1996,3,3,Branch_1,5616.061259
994,195500,-93.638775,42.060771,Gilbert,9535,OneFam,Average,7,1604,TRUE,TRUE,Normal,1998,1998,3,3,Branch_1,5655.412528
995,192000,-93.638778,42.060822,Gilbert,9042,OneFam,Average,7,1638,TRUE,TRUE,Normal,1998,1998,3,3,Branch_1,5658.713562
996,173000,-93.637482,42.060369,Gilbert,15038,OneFam,Average,7,1636,TRUE,TRUE,Normal,1996,1996,3,3,Branch_1,5541.400539
