Sale_Price,Longitude,Latitude,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add,Distance_m,Neighborhood
205000,-93.6341769,42.04986,10480,OneFam,Above_Average,8,1964,TRUE,TRUE,Normal,1976,1976,4744.408851,Iowa_DOT_and_Rail_Road
157000,-93.631129,42.049609,10000,OneFam,Above_Average,5,1178,FALSE,TRUE,Normal,1973,2000,4502.205339,Iowa_DOT_and_Rail_Road
306000,-93.630231,42.051074,14311,OneFam,Average,9,2340,TRUE,TRUE,Normal,1996,1996,4504.698304,Iowa_DOT_and_Rail_Road
133000,-93.626544,42.056306,9000,Duplex,Average,8,1792,TRUE,TRUE,Normal,1974,1974,4538.456291,Iowa_DOT_and_Rail_Road
151000,-93.627875,42.05539,9750,OneFam,Very_Good,6,1054,FALSE,TRUE,Normal,1969,1969,4573.190655,Iowa_DOT_and_Rail_Road
111900,-93.626511,42.055304,10295,OneFam,Above_Average,4,936,FALSE,TRUE,Normal,1969,1969,4473.585905,Crawford
123000,-93.630208,42.054328,7560,OneFam,Average,5,864,FALSE,TRUE,Normal,1971,1971,4675.473805,Iowa_DOT_and_Rail_Road
111250,-93.624265,42.0564348,12735,OneFam,Average,5,864,FALSE,TRUE,Normal,1972,1972,4393.350685,Mitchell
103400,-93.628971,42.052794,1680,Twnhs,Average,5,987,TRUE,TRUE,Normal,1973,1973,4501.817639,Mitchell
100000,-93.627629,42.052755,1680,Twnhs,Average,5,987,TRUE,TRUE,Normal,1973,1973,4403.071555,Mitchell
100500,-93.627114,42.051479,1890,Twnhs,Above_Average,5,987,TRUE,TRUE,Normal,1972,1972,4296.62907,Mitchell
106000,-93.629462,42.052332,1869,Twnhs,Above_Average,5,987,TRUE,TRUE,Normal,1970,1970,4512.658375,Mitchell
89500,-93.627309,42.051687,1680,TwnhsE,Fair,5,987,TRUE,TRUE,Normal,1971,1971,4321.872126,Mitchell
111750,-93.629425,42.051659,1680,Twnhs,Average,6,1302,TRUE,TRUE,Normal,1972,1972,4474.827039,Mitchell
143000,-93.625986,42.05068,2308,TwnhsE,Above_Average,7,1456,TRUE,TRUE,Normal,1975,1975,4172.312393,Mitchell
148500,-93.625848,42.050257,2529,Twnhs,Above_Average,4,1055,FALSE,TRUE,Normal,1977,1977,4140.25642,Mitchell
110000,-93.62649,42.04845,9477,OneFam,Average,5,892,FALSE,TRUE,Normal,1966,1966,4099.341435,Timberland
394617,-93.658873,42.062046,12444,OneFam,Average,7,1932,FALSE,TRUE,Partial,2008,2008,7170.358862,Timberland
426000,-93.6573126,42.0632692,12474,OneFam,Average,9,2332,TRUE,TRUE,Partial,2007,2008,7118.413481,Timberland
385000,-93.652941,42.063129,14803,OneFam,Average,7,2084,FALSE,TRUE,Partial,2007,2008,6793.95415,Timberland
446261,-93.652744,42.062925,14948,OneFam,Average,11,2713,TRUE,TRUE,Partial,2008,2008,6768.611819,Timberland
317500,-93.654642,42.062259,12704,OneFam,Average,7,1582,FALSE,TRUE,Partial,2007,2007,6870.584103,Timberland
372402,-93.6566551,42.0624143,13891,OneFam,Average,6,1710,FALSE,TRUE,Partial,2007,2008,7025.833686,Timberland
417500,-93.657832,42.062432,13693,OneFam,Average,9,2464,FALSE,TRUE,Normal,2007,2007,7113.118982,Timberland
383000,-93.657889,42.061133,14418,OneFam,Average,7,1950,FALSE,TRUE,Normal,2007,2007,7052.199112,Timberland
460000,-93.656801,42.060427,12539,OneFam,Average,10,2790,TRUE,TRUE,Normal,2005,2006,6936.785297,Timberland
379000,-93.65369,42.060766,12151,OneFam,Average,9,2331,TRUE,TRUE,Normal,2005,2005,6723.591001,Timberland
250000,-93.654734,42.060425,8899,OneFam,Average,10,2088,TRUE,TRUE,Normal,2007,2007,6783.39615,Timberland
316000,-93.654443,42.0599011,10574,OneFam,Average,9,2332,TRUE,TRUE,Normal,2004,2004,6735.866238,Timberland
615000,-93.656958,42.058484,12720,OneFam,Average,7,2470,FALSE,TRUE,Normal,2003,2003,6856.58097,Timberland
412500,-93.65572,42.058683,13688,OneFam,Average,10,2668,TRUE,TRUE,Normal,2003,2004,6772.660682,Mitchell
284000,-93.652549,42.058573,10625,OneFam,Average,8,2046,TRUE,TRUE,Normal,2003,2004,6530.219474,Mitchell
284000,-93.651216,42.058649,10845,OneFam,Average,7,1575,FALSE,TRUE,Normal,2003,2004,6434.78284,Mitchell
421250,-93.655587,42.057028,16900,OneFam,Average,10,2649,TRUE,TRUE,Normal,2001,2002,6687.203916,Mitchell
370000,-93.654914,42.058694,16451,OneFam,Average,9,2690,TRUE,TRUE,Normal,2003,2003,6712.730878,Meadow_Village
336860,-93.654187,42.057164,10110,TwnhsE,Average,7,1866,FALSE,TRUE,Partial,2008,2008,6587.252111,Mitchell
367294,-93.6513669,42.0579589,8769,TwnhsE,Average,7,1702,FALSE,TRUE,Partial,2008,2008,6412.468618,Meadow_Village
192000,-93.649744,42.0582,12304,TwnhsE,Average,6,1367,FALSE,TRUE,Normal,2005,2005,6303.457997,Mitchell
274000,-93.653868,42.056766,12677,TwnhsE,Average,6,1518,FALSE,TRUE,Normal,2003,2004,6545.190391,Meadow_Village
266000,-93.652769,42.0570189,8849,TwnhsE,Average,6,1684,FALSE,TRUE,Normal,2005,2005,6473.580014,Meadow_Village
370967,-93.651845,42.057446,8232,TwnhsE,Average,6,1800,FALSE,TRUE,Partial,2007,2008,6423.883395,Meadow_Village
234250,-93.651163,42.057179,6240,TwnhsE,Average,6,1342,FALSE,TRUE,Normal,2006,2007,6360.185827,Mitchell
219500,-93.6514243,42.0571198,6240,TwnhsE,Average,6,1342,FALSE,TRUE,Normal,2006,2007,6377.032273,Mitchell
155000,-93.649997,42.057468,2448,Twnhs,Average,6,1626,TRUE,TRUE,Normal,2003,2004,6286.645494,Mitchell
154000,-93.650607,42.057094,2448,Twnhs,Average,6,1626,TRUE,TRUE,Normal,2003,2004,6314.490179,Mitchell
207000,-93.65089,42.056616,8198,TwnhsE,Average,6,1358,FALSE,TRUE,Normal,2004,2004,6313.46664,Mitchell
195000,-93.640176,42.063336,3940,TwnhsE,Average,6,1455,FALSE,TRUE,Normal,2003,2003,5910.654961,Mitchell
219990,-93.640958,42.062299,3940,TwnhsE,Average,7,1576,FALSE,TRUE,Normal,2004,2004,5899.60232,Mitchell
191000,-93.6424399,42.062285,3182,TwnhsE,Average,7,1504,FALSE,TRUE,Normal,2005,2006,6001.432129,Mitchell
159895,-93.643039,42.062004,3182,OneFam,Average,6,1266,FALSE,TRUE,Normal,2007,2007,6026.409972,Mitchell
187687,-93.642326,42.063301,3710,OneFam,Average,5,1246,FALSE,TRUE,Partial,2007,2008,6055.522198,North_Ames
179000,-93.642641,42.061316,9024,OneFam,Average,8,1515,TRUE,TRUE,Normal,2004,2004,5957.892481,North_Ames
193000,-93.643522,42.059635,7415,OneFam,Average,8,1593,TRUE,TRUE,Normal,2004,2004,5924.495597,North_Ames
190000,-93.643964,42.061544,9587,OneFam,Average,5,1166,FALSE,TRUE,Normal,2005,2005,6064.367015,Gilbert
176000,-93.641771,42.0609759,8029,OneFam,Average,8,1456,TRUE,TRUE,Normal,2005,2005,5876.795111,Gilbert
188000,-93.641416,42.06132,8010,OneFam,Average,7,1720,TRUE,TRUE,Normal,2002,2003,5872.2714,Gilbert
213000,-93.640051,42.061312,8396,OneFam,Average,9,1986,TRUE,TRUE,Normal,2003,2003,5776.713866,Gilbert
217300,-93.649587,42.058377,7301,TwnhsE,Above_Average,6,1358,FALSE,TRUE,Partial,2007,2008,6300.590068,Gilbert
186500,-93.641331,42.057986,10261,OneFam,Average,8,1792,TRUE,TRUE,Normal,2000,2000,5676.297316,Gilbert
226750,-93.642397,42.058595,8220,OneFam,Average,8,1892,TRUE,TRUE,Normal,2000,2001,5786.36817,Gilbert
184000,-93.6442698,42.0600066,15384,OneFam,Average,8,1490,TRUE,TRUE,Normal,2004,2005,5998.737582,Stone_Brook
176000,-93.643632,42.059507,7750,OneFam,Average,6,1414,TRUE,TRUE,Normal,2002,2002,5925.305139,Stone_Brook
225000,-93.641342,42.05695,12460,OneFam,Average,8,2322,TRUE,TRUE,Normal,1999,2000,5621.70962,Stone_Brook
185900,-93.640959,42.058581,8390,OneFam,Average,7,1651,TRUE,TRUE,Normal,1999,1999,5682.231604,Stone_Brook
284500,-93.654594,42.053879,9660,OneFam,Average,9,2199,TRUE,TRUE,Normal,1997,1997,6478.62611,Gilbert
315000,-93.65412,42.053666,9200,OneFam,Average,8,2630,TRUE,TRUE,Normal,1998,1998,6433.523619,Gilbert
250000,-93.653324,42.055748,14260,OneFam,Average,9,2198,TRUE,TRUE,Normal,2000,2000,6458.93761,Gilbert
291000,-93.650932,42.055777,11000,OneFam,Average,8,2172,TRUE,TRUE,Normal,2000,2000,6278.493226,Gilbert
350000,-93.651562,42.0522319,11675,OneFam,Average,5,2006,FALSE,TRUE,Normal,1998,1998,6179.298589,Gilbert
279500,-93.655279,42.052272,10990,OneFam,Average,12,2125,TRUE,TRUE,Normal,1996,1997,6470.371924,Stone_Brook
290000,-93.656036,42.050383,11929,OneFam,Good,9,2501,TRUE,TRUE,Normal,1995,1995,6463.789122,Stone_Brook
350000,-93.653929,42.05162,10437,OneFam,Above_Average,7,2113,FALSE,TRUE,Normal,1995,1995,6341.024436,Stone_Brook
341000,-93.65579,42.049501,10542,OneFam,Average,9,2418,TRUE,TRUE,Normal,1993,1994,6415.682161,Stone_Brook
287500,-93.653908,42.049696,10010,OneFam,Average,9,2197,TRUE,TRUE,Normal,1993,1994,6272.901656,Stone_Brook
271000,-93.651801,42.050692,10944,OneFam,Average,5,2127,TRUE,TRUE,Normal,1994,1994,6141.00053,Gilbert
301500,-93.650996,42.049484,14303,OneFam,Average,7,1987,FALSE,TRUE,Normal,1994,1994,6035.842846,Stone_Brook
235128,-93.644107,42.054236,11932,OneFam,Average,7,1580,FALSE,TRUE,Partial,2007,2008,5692.903538,Gilbert
214000,-93.644145,42.055157,14598,OneFam,Average,9,1933,TRUE,TRUE,Normal,2007,2007,5738.904465,Northwest_Ames
232000,-93.642334,42.055102,11957,OneFam,Average,7,1574,FALSE,TRUE,Normal,2006,2006,5601.17649,Northwest_Ames
240000,-93.642108,42.054415,13253,OneFam,Average,7,1578,FALSE,TRUE,Normal,2006,2006,5551.230691,Northwest_Ames
264132,-93.642092,42.054366,14587,OneFam,Average,6,1506,FALSE,TRUE,Partial,2008,2008,5547.702576,Northwest_Ames
245000,-93.642376,42.054306,10206,OneFam,Average,6,1563,FALSE,TRUE,Normal,2007,2007,5566.12122,Northwest_Ames
227680,-93.643976,42.054319,12274,OneFam,Average,6,1428,FALSE,TRUE,Partial,2008,2008,5686.870851,Northwest_Ames
257000,-93.64403,42.055517,9801,OneFam,Average,7,1861,TRUE,TRUE,Normal,2007,2007,5747.600902,Northwest_Ames
297900,-93.644024,42.054227,9428,OneFam,Average,8,1874,TRUE,TRUE,Partial,2007,2008,5686.236786,Northwest_Ames
247000,-93.643788,42.053183,10037,OneFam,Average,6,1460,FALSE,TRUE,Normal,2006,2007,5621.201273,Northwest_Ames
212700,-93.650397,42.051646,8640,OneFam,Average,6,1372,FALSE,TRUE,Partial,2007,2008,6066.365273,Northwest_Ames
250580,-93.650358,42.05165,8640,OneFam,Average,6,1372,FALSE,TRUE,Partial,2007,2008,6063.482726,Northwest_Ames
182000,-93.648255,42.050307,11639,OneFam,Average,6,1428,FALSE,TRUE,Partial,2007,2008,5849.445661,Northwest_Ames
226700,-93.643836,42.052278,9803,OneFam,Average,7,1768,TRUE,TRUE,Normal,2005,2005,5585.524146,Northwest_Ames
250000,-93.64119,42.052456,9375,OneFam,Average,9,1992,TRUE,TRUE,Normal,2003,2004,5391.787584,Northwest_Ames
250000,-93.640924,42.052275,10625,OneFam,Average,9,1958,TRUE,TRUE,Normal,2005,2005,5363.56178,Northwest_Ames
339750,-93.6430423,42.0520487,10800,OneFam,Average,8,2078,TRUE,TRUE,Partial,2007,2008,5515.075824,Northwest_Ames
205950,-93.643692,42.05138,8125,OneFam,Above_Average,7,1665,TRUE,TRUE,Normal,2007,2007,5536.950517,Northwest_Ames
256000,-93.641651,42.052173,10625,OneFam,Average,7,1660,FALSE,TRUE,Normal,2007,2007,5414.321408,North_Ames
230348,-93.644018,42.051224,7500,OneFam,Average,6,1218,FALSE,TRUE,Partial,2007,2008,5555.703828,North_Ames
207500,-93.639662,42.050899,8791,OneFam,Average,7,1728,TRUE,TRUE,Normal,2003,2003,5207.669927,North_Ames
141000,-93.692497,42.037836,7500,OneFam,Average,6,1080,FALSE,FALSE,Normal,2004,2005,9203.383371,North_Ames
188000,-93.692431,42.035271,10110,OneFam,Average,7,1696,TRUE,TRUE,Normal,2003,2003,9185.788676,North_Ames
192500,-93.691695,42.035132,12774,OneFam,Average,8,1663,TRUE,TRUE,Normal,2003,2004,9124.45808,North_Ames
146000,-93.691836,42.037918,13072,OneFam,Average,6,1175,FALSE,FALSE,Normal,2005,2006,9149.28057,Briardale
159000,-93.690761,42.037806,13695,OneFam,Average,6,1114,FALSE,TRUE,Normal,2004,2004,9059.689959,Briardale
155000,-93.690364,42.03805,13695,OneFam,Average,6,1114,FALSE,TRUE,Normal,2003,2004,9028.509127,Briardale
173000,-93.691246,42.036525,8366,OneFam,Average,6,1640,TRUE,TRUE,Normal,2004,2004,9092.588604,Briardale
170000,-93.69124,42.037258,9260,OneFam,Average,6,1162,FALSE,TRUE,Normal,2007,2007,9095.935778,Briardale
182000,-93.689769,42.035875,8453,OneFam,Average,6,1609,TRUE,TRUE,Normal,1995,1995,8967.562544,Briardale
163000,-93.689024,42.035878,8480,OneFam,Average,7,1680,TRUE,TRUE,Normal,1993,1994,8905.923985,Briardale
193500,-93.688981,42.035878,8125,OneFam,Average,7,1679,FALSE,TRUE,Normal,1994,1998,8902.365661,Northpark_Villa
189000,-93.689801,42.034988,14565,OneFam,Average,6,1657,TRUE,TRUE,Normal,1994,1995,8967.27438,Northpark_Villa
190500,-93.688803,42.036089,8450,OneFam,Average,7,1677,TRUE,TRUE,Normal,2001,2001,8888.502638,Northpark_Villa
175000,-93.687819,42.034535,8285,OneFam,Average,7,1737,TRUE,TRUE,Normal,1992,1992,8802.099971,North_Ames
179200,-93.687831,42.035666,7153,OneFam,Average,6,1294,FALSE,TRUE,Normal,1991,1991,8806.385517,Northridge_Heights
187000,-93.687847,42.036839,9291,OneFam,Average,7,1710,TRUE,TRUE,Normal,1993,1993,8813.014019,Northridge_Heights
193000,-93.686428,42.036501,8012,TwnhsE,Average,5,1617,FALSE,TRUE,Normal,1993,1994,8693.904826,Northridge_Heights
153900,-93.686278,42.036466,7892,TwnhsE,Average,5,1199,FALSE,TRUE,Normal,1993,1993,8681.324426,Northridge_Heights
128000,-93.674093,42.036039,9100,OneFam,Average,5,984,FALSE,TRUE,Normal,1963,1963,7671.251525,Northridge_Heights
144000,-93.675743,42.035179,12968,OneFam,Above_Average,4,912,FALSE,TRUE,Normal,1962,1962,7804.220075,Northridge_Heights
135000,-93.673965,42.034614,8100,OneFam,Very_Good,5,864,FALSE,TRUE,Normal,1961,2007,7655.347501,Northridge_Heights
115000,-93.670997,42.03569,8450,TwoFmCon,Average,5,890,FALSE,TRUE,Normal,1968,1968,7413.487164,Northridge_Heights
142000,-93.670551,42.03459,6768,OneFam,Very_Good,5,912,FALSE,TRUE,Normal,1961,1996,7372.663868,Northridge_Heights
192000,-93.66203,42.0375,19508,OneFam,Average,6,1430,FALSE,TRUE,Normal,1974,1974,6683.662022,Northridge_Heights
140000,-93.660522,42.034532,10759,OneFam,Below_Average,5,1641,TRUE,TRUE,Normal,1972,1972,6542.300103,Northridge_Heights
290000,-93.653482,42.047666,9205,OneFam,Average,9,2683,TRUE,TRUE,Normal,1990,1991,6175.940091,Northridge_Heights
372500,-93.653232,42.048607,11025,OneFam,Average,10,2786,TRUE,TRUE,Normal,1993,1994,6184.465419,Northridge_Heights
196000,-93.647488,42.047467,4282,TwnhsE,Average,5,1391,FALSE,TRUE,Normal,2004,2004,5692.512425,Northridge_Heights
171900,-93.646063,42.048089,4017,TwnhsE,Average,5,1250,TRUE,TRUE,Normal,2006,2007,5599.739751,Northridge_Heights
178000,-93.646113,42.048191,3435,TwnhsE,Average,5,1245,FALSE,TRUE,Normal,2004,2005,5607.09007,Northridge_Heights
165000,-93.64489,42.047806,3180,TwnhsE,Average,5,1200,TRUE,TRUE,Normal,2005,2005,5497.672178,Northridge_Heights
179400,-93.644172,42.047102,2280,Twnhs,Average,6,1501,TRUE,TRUE,Normal,1999,1999,5417.847435,Northridge_Heights
172900,-93.644118,42.047103,2280,Twnhs,Average,6,1549,TRUE,TRUE,Normal,1999,1999,5413.600274,Northridge_Heights
300000,-93.646984,42.046381,4765,TwnhsE,Average,5,1638,FALSE,TRUE,Normal,2000,2000,5619.378259,Northridge_Heights
285000,-93.646986,42.046377,4538,TwnhsE,Average,5,1310,FALSE,TRUE,Normal,2001,2001,5619.420379,Northridge_Heights
290000,-93.646989,42.046372,4385,TwnhsE,Average,5,1419,FALSE,TRUE,Normal,2001,2001,5619.513007,Northridge_Heights
305000,-93.647047,42.046088,4109,TwnhsE,Average,5,1557,FALSE,TRUE,Normal,1999,2000,5615.891163,Northridge_Heights
160000,-93.643746,42.046961,2160,Twnhs,Average,4,1252,TRUE,TRUE,Normal,1999,2000,5379.558427,Northridge_Heights
170000,-93.643729,42.046962,2160,Twnhs,Average,5,1404,TRUE,TRUE,Normal,1999,2000,5378.242885,Northridge_Heights
223000,-93.643378,42.046647,10646,OneFam,Average,7,1789,TRUE,TRUE,Normal,2001,2001,5340.383033,Northridge_Heights
170000,-93.641785,42.047171,2645,Twnhs,Average,7,1586,TRUE,TRUE,Normal,1999,1999,5231.294715,Northridge_Heights
200000,-93.64177,42.047171,2645,Twnhs,Average,7,1607,TRUE,TRUE,Normal,1999,2000,5230.110517,Northridge_Heights
345000,-93.641742,42.047171,3951,TwnhsE,Average,7,2393,TRUE,TRUE,Normal,1998,1999,5227.900087,Northridge_Heights
245500,-93.647655,42.045012,14963,TwnhsE,Average,4,1288,FALSE,TRUE,Normal,1996,1996,5635.020691,Northridge_Heights
217500,-93.648705,42.044419,11064,TwnhsE,Average,4,1239,FALSE,TRUE,Normal,1995,1995,5704.501349,Bloomington_Heights
324000,-93.648954,42.044642,10846,TwnhsE,Average,6,1719,FALSE,TRUE,Normal,1993,1993,5730.143936,Bloomington_Heights
162500,-93.645713,42.044693,11120,OneFam,Above_Average,6,1232,FALSE,TRUE,Normal,1984,1984,5470.421711,Bloomington_Heights
290000,-93.658315,42.037578,16280,OneFam,Excellent,6,1671,FALSE,TRUE,Normal,1976,2007,6377.639708,Bloomington_Heights
205000,-93.6392251,42.048726,7500,OneFam,Average,7,1812,TRUE,TRUE,Normal,2002,2002,5086.345986,Bloomington_Heights
174000,-93.635095,42.047928,10400,OneFam,Above_Average,7,1682,FALSE,TRUE,Normal,1970,1970,4734.912433,Gilbert
183000,-93.6343272,42.0492538,11104,OneFam,Above_Average,7,1427,FALSE,TRUE,Normal,1969,1969,4729.71132,Gilbert
215000,-93.631779,42.046399,15387,OneFam,Good,8,1620,FALSE,TRUE,Normal,1967,1967,4418.716525,Gilbert
140500,-93.6324549,42.042943,9750,Duplex,Above_Average,8,1625,FALSE,TRUE,Normal,1965,1965,4358.58196,Gilbert
240000,-93.631245,42.04378,10800,OneFam,Good,9,2614,TRUE,TRUE,Normal,1974,1997,4286.832836,Gilbert
141000,-93.6264356,42.0458538,8814,OneFam,Above_Average,7,1464,TRUE,TRUE,Normal,1968,1968,3982.889274,Gilbert
147000,-93.6261431,42.0471033,8872,OneFam,Very_Good,5,912,FALSE,TRUE,Normal,1965,2008,4012.485736,Northridge_Heights
135000,-93.624762,42.046584,8125,OneFam,Good,5,925,FALSE,TRUE,Normal,1965,2005,3884.70395,Gilbert
145000,-93.62462,42.047541,11072,Duplex,Average,10,1728,FALSE,TRUE,Normal,1965,1965,3916.555681,Gilbert
142600,-93.624632,42.048185,13101,Duplex,Average,10,1728,FALSE,TRUE,Normal,1965,1965,3947.52637,Gilbert
135000,-93.6304229,42.0453551,9246,Duplex,Average,8,1656,FALSE,TRUE,Normal,1973,1973,4274.515285,Gilbert
170000,-93.629079,42.044262,13355,OneFam,Above_Average,7,1670,TRUE,TRUE,Normal,1971,1971,4130.88497,Gilbert
299800,-93.630152,42.044058,8963,OneFam,Excellent,11,2715,TRUE,TRUE,Normal,1976,1996,4208.947584,Gilbert
185000,-93.630732,42.044851,9120,OneFam,Above_Average,8,1876,TRUE,TRUE,Normal,1974,1974,4281.18731,Northridge
173000,-93.625925,42.043142,9130,OneFam,Very_Good,7,1632,TRUE,TRUE,Normal,1966,2000,3844.524245,Northridge
178400,-93.624499,42.043845,12122,OneFam,Excellent,6,999,FALSE,TRUE,Normal,1961,2007,3756.171094,Northridge
176000,-93.625799,42.044101,9900,OneFam,Average,9,1978,TRUE,TRUE,Normal,1968,1968,3867.240332,Northridge
98000,-93.621336,42.042398,7785,OneFam,Average,6,1014,FALSE,TRUE,Normal,1956,1956,3457.210112,Northridge
109008,-93.622673,42.044773,8593,OneFam,Above_Average,5,907,FALSE,TRUE,Normal,1957,1957,3649.044918,Northridge
135750,-93.622662,42.044773,8475,OneFam,Good,4,952,FALSE,TRUE,Normal,1956,1956,3648.194898,Northridge
155000,-93.629259,42.041229,8700,OneFam,Above_Average,6,1128,FALSE,TRUE,Normal,1963,1963,4056.009336,Northridge
180500,-93.629555,42.04066,10175,OneFam,Average,7,1425,FALSE,TRUE,Normal,1964,1964,4066.168058,Northridge
174900,-93.6277409,42.039235,9020,OneFam,Good,6,1165,FALSE,TRUE,Normal,1966,1966,3888.066306,Northridge
140000,-93.629884,42.040112,9200,OneFam,Above_Average,5,1136,FALSE,TRUE,Normal,1965,1965,4080.561632,Northridge
145000,-93.6277098,42.0417754,8250,OneFam,Good,6,1092,FALSE,TRUE,Normal,1964,1964,3945.740524,Northridge
179900,-93.6267969,42.0417764,9350,OneFam,Very_Good,6,1265,FALSE,TRUE,Normal,1965,1999,3872.580485,Somerset
168500,-93.626171,42.041811,9020,OneFam,Average,6,1350,FALSE,TRUE,Normal,1964,1964,3823.439738,Somerset
145500,-93.623267,42.04102,10007,OneFam,Good,5,1053,FALSE,TRUE,Normal,1959,2006,3568.581474,Somerset
142000,-93.6219226,42.0418699,10721,OneFam,Above_Average,7,1252,FALSE,TRUE,Normal,1959,1959,3486.469877,Somerset
141000,-93.621566,42.041172,12493,OneFam,Average,6,1100,FALSE,TRUE,Normal,1960,1960,3436.834388,Somerset
153000,-93.622076,42.040296,11332,OneFam,Good,6,1118,FALSE,TRUE,Normal,1960,2000,3453.394235,Somerset
72500,-93.628205,42.035582,6627,OneFam,Above_Average,4,720,FALSE,TRUE,Normal,1949,1950,3874.750303,Somerset
52000,-93.62936,42.035571,4130,OneFam,Above_Average,5,729,FALSE,FALSE,Normal,1935,2003,3970.041717,Somerset
118000,-93.627578,42.034563,7420,TwoFmCon,Above_Average,5,1077,FALSE,TRUE,Normal,1939,1950,3816.101308,Somerset
87000,-93.628236,42.035741,4882,OneFam,Good,5,906,TRUE,TRUE,Normal,1937,1950,3878.664766,Somerset
141500,-93.6285065,42.0380577,9600,OneFam,Above_Average,6,1496,FALSE,TRUE,Normal,1960,1960,3929.579257,Somerset
141500,-93.622644,42.036102,9600,OneFam,Very_Good,7,1337,FALSE,TRUE,Normal,1950,2006,3421.095434,Somerset
165500,-93.623556,42.03713,9600,OneFam,Above_Average,8,1661,FALSE,TRUE,Normal,1955,1996,3509.391408,Somerset
112900,-93.620487,42.034679,7584,OneFam,Average,5,1036,FALSE,TRUE,Normal,1953,1953,3230.386649,Somerset
201800,-93.6167,42.048952,13700,OneFam,Above_Average,8,1820,TRUE,TRUE,Normal,1965,1988,3409.272043,Somerset
163000,-93.616552,42.047782,10197,OneFam,Average,6,1362,FALSE,TRUE,Normal,1961,1961,3332.822882,Somerset
139950,-93.6178602,42.0470858,7875,OneFam,Above_Average,6,1144,FALSE,TRUE,Normal,1961,1961,3391.03094,Somerset
165000,-93.615685,42.046935,9150,OneFam,Average,6,1431,FALSE,TRUE,Normal,1962,1962,3224.30847,Somerset
227000,-93.615614,42.046572,14670,OneFam,Good,9,1988,TRUE,TRUE,Normal,1966,1999,3199.935104,Somerset
135000,-93.617179,42.042373,7390,OneFam,Good,6,1098,FALSE,TRUE,Normal,1955,1955,3129.967599,Somerset
124000,-93.6193303,42.0423032,9204,OneFam,Average,6,1144,FALSE,TRUE,Normal,1963,1963,3295.989527,Somerset
140000,-93.619022,42.044736,7763,OneFam,Good,6,1283,FALSE,TRUE,Normal,1962,1980,3367.065204,Sawyer_West
136500,-93.618634,42.043988,8856,OneFam,Below_Average,6,1176,FALSE,TRUE,Normal,1957,1957,3305.856862,Sawyer_West
185000,-93.617544,42.044791,9840,OneFam,Good,7,1440,FALSE,TRUE,Normal,1959,1998,3257.076341,Sawyer_West
163000,-93.617543,42.044853,9120,OneFam,Above_Average,6,1261,FALSE,TRUE,Normal,1958,1958,3259.780609,Sawyer_West
166800,-93.613222,42.044304,13200,OneFam,Above_Average,5,1570,FALSE,TRUE,Normal,1958,1958,2909.310404,Sawyer_West
139000,-93.614856,42.042187,9000,OneFam,Average,6,1196,FALSE,TRUE,Normal,1956,1956,2942.085946,Sawyer_West
166000,-93.613077,42.0438199,11900,OneFam,Average,6,1392,FALSE,TRUE,Normal,1957,1957,2875.561004,Sawyer_West
